"";"YEAR";"Month";"DW_F";"N_F";"Ca_F";"Mg_F";"K_F";"S_F";"P_F";"DW_Brk";"N_Brk";"Ca_Brk";"Mg_Brk";"K_Brk";"S_Brk";"P_Brk";"DW_Brh";"Ca_Brh";"Mg_Brh";"K_Brh";"S_Brh";"P_Brh";"DW_Bol";"N_Bol";"Ca_Bol";"Mg_Bol";"K_Bol";"S_Bol";"P_Bol"
"82";2011;8;10217,0917969;119,3206482;33,9014435;9,6409454;46,2958794;7,8514218;11,5997753;29269,7734375;73,5684662;55,6166763;9,8059578;54,6984749;5,8033175;11,8693609;21704,7695312;35,3429909;5,752851;23,1542225;2,5418448;5,1093793;176142,21875;54,6052017;88,2634659;9,7717657;38,5737877;6,6319804;7,0869241
"83";2011;9;10186,9755859;118,7412415;33,8015137;9,6125278;46,1594124;7,8282781;11,5467291;29361,0839844;73,7555542;55,790184;9,8365479;54,8691101;5,8214221;11,8838749;21777,6152344;35,4616051;5,7721581;23,2319336;2,5503757;5,1159844;176749,875;54,7589645;88,567955;9,8054762;38,7068634;6,6548595;7,0965133
"84";2011;10;10068,1582031;117,4220581;33,4072609;9,500411;45,6210251;7,7369719;11,4221039;29370,4980469;73,7796631;55,8080673;9,8397017;54,8867073;5,8232875;11,8879108;21780,4179688;35,4661636;5,7729006;23,2349205;2,550704;5,1166706;176812,515625;54,7787743;88,5993576;9,8089523;38,7205772;6,657218;7,0991793
"85";2011;11;10177,6328125;117,2711563;33,7705154;9,603713;46,1170807;7,8210979;11,4649992;29373,8046875;73,786438;55,8143425;9,8408098;54,8928833;5,8239427;11,8886442;21783,2207031;35,4707298;5,773643;23,2379093;2,5510318;5,1170244;176834,515625;54,7843361;88,6103745;9,8101721;38,7253914;6,6580453;7,0996628
"86";2011;12;10220,4990234;117,1708374;33,9127502;9,6441622;46,3113213;7,8540392;11,4593344;29376,4140625;73,7917786;55,8193092;9,8416843;54,8977699;5,82446;11,8889332;21786,0234375;35,4752884;5,7743855;23,2409019;2,5513601;5,1172013;176851,875;54,7887344;88,6190872;9,8111372;38,7291985;6,6586995;7,0998535
"87";2012;1;10377,2421875;117,1243134;34,4328423;9,7920666;47,0215607;7,9744897;11,4586887;29377,2421875;73,7934723;55,8208809;9,8419609;54,8993073;5,8246241;11,8889618;21788,7128906;35,4796715;5,7750983;23,2437706;2,5516753;5,1172585;176857,484375;54,7901535;88,6218948;9,8114471;38,7304268;6,6589103;7,099874
"88";2012;2;10373,6738281;117,0277176;34,4210014;9,7886982;47,0053902;7,9717479;11,4582939;29384,6269531;73,8086014;55,8349113;9,8444357;54,9131126;5,8260884;11,892107;21791,4042969;35,4840508;5,7758117;23,2466412;2,5519905;5,1179118;176907,53125;54,8028183;88,6469803;9,8142262;38,741394;6,6607957;7,1019902
"89";2012;3;10373,3398438;116,9620895;34,4198914;9,7883825;47,0038719;7,9714913;11,4623442;29399,8261719;73,8397522;55,8637924;9,8495283;54,9415169;5,829102;11,8986244;21796,78125;35,4928093;5,7772374;23,2523785;2,5526204;5,1192274;177010,609375;54,8289032;88,698616;9,8199444;38,7639656;6,6646762;7,1063771
"90";2012;4;10380,9228516;117,0812607;34,4450493;9,7955379;47,0382385;7,9773178;11,4752054;29629,5664062;74,4281616;56,3003273;9,9264946;55,3708458;5,8746529;11,9971161;21864,0234375;35,6023026;5,7950597;23,32411;2,5604947;5,1356726;178568,359375;55,3216286;89,4792023;9,9063625;39,1050949;6,7233286;7,1726732
"91";2012;5;10366,8349609;116,8761444;34,398304;9,7822428;46,9743958;7,9664922;11,4625797;29994,7890625;75,176506;56,9943085;10,0488529;56,0533676;5,9470658;12,1536913;21998,5058594;35,8212852;5,8307042;23,4675732;2,5762441;5,1685629;181044,75;55,9482689;90,7200928;10,043746;39,6474075;6,8165674;7,2780662
"92";2012;6;10368,3964844;116,7704849;34,4034805;9,7837162;46,981472;7,9676919;11,4700661;30195,578125;75,5879135;57,3758316;10,1161203;56,4285965;5,986876;12,2397699;22084,5742188;35,9614334;5,8535156;23,5593853;2,5863235;5,1896129;182406,1875;56,2927742;91,4023056;10,1192732;39,9455566;6,8678279;7,3360081
"93";2012;7;10375,3105469;116,6434021;34,4264259;9,7902393;47,0128021;7,9730048;11,4710941;30302,6757812;75,8073502;57,5793266;10,1520004;56,6287346;6,00811;12,2700996;22170,6445312;36,1015816;5,8763285;23,6512032;2,5964029;5,2035174;183132,359375;56,4765244;91,7661819;10,1595592;40,1045799;6,8951688;7,3564219
"94";2012;8;10366,0917969;116,3994827;34,3958359;9,7815409;46,9710274;7,9659209;11,4476624;30411,4609375;76,0302353;57,7860298;10,1884441;56,8320351;6,0296788;12,2862587;22245,9550781;36,2242126;5,8962893;23,7315426;2,6052225;5,2098989;183869,96875;56,6631737;92,1357956;10,2004786;40,2661095;6,9229407;7,3672991
"95";2012;9;10335,5361328;115,8168259;34,2944489;9,7527075;46,8325768;7,9424405;11,3954859;30483,3007812;76,1774521;57,9225349;10,212512;56,9662857;6,0439224;12,2975044;22315,8867188;36,3380814;5,914824;23,8061428;2,6134119;5,2161441;184357,0625;56,7864342;92,3798752;10,2275019;40,3727798;6,9412808;7,3748689
"96";2012;10;10214,9853516;114,5593185;33,8944511;9,6389551;46,286335;7,8498015;11,2745991;30492,4902344;76,2009888;57,939991;10,2155905;56,9834557;6,0457444;12,301445;22318,5761719;36,3424606;5,9155369;23,8090134;2,6137273;5,2168016;184419,375;56,8061447;92,4110947;10,2309589;40,3864288;6,9436269;7,377521
"97";2012;11;10326,0556641;114,3959351;34,262989;9,743763;46,7896194;7,9351549;11,3234606;30495,5097656;76,2071762;57,9457283;10,2166033;56,9891014;6,0463433;12,3021317;22321,2675781;36,3468437;5,9162498;23,8118801;2,6140423;5,2171502;184439,859375;56,8113251;92,4213562;10,2320948;40,3909111;6,9443984;7,3779836
"98";2012;12;10369,5488281;114,2993622;34,4073029;9,7848015;46,9866982;7,9685769;11,3179188;30497,9765625;76,2122269;57,9504204;10,2174292;56,9937134;6,0468321;12,3023987;22323,9570312;36,351223;5,9169631;23,8147507;2,6143572;5,2173166;184456,578125;56,8155594;92,4297333;10,2330217;40,394577;6,9450283;7,3781629
"99";2013;1;10483,7871094;114,2535858;34,7863579;9,8925982;47,5043297;8,056365;11,3170624;30499,0234375;76,2143707;57,9524078;10,2177801;56,9956665;6,0470405;12,3024483;22326,3105469;36,3550568;5,9175868;23,8172626;2,6146326;5,21738;184463,8125;56,8173828;92,4333572;10,2334232;40,3961563;6,9453001;7,3781967
"100";2013;2;10480,1806641;114,1608429;34,7743912;9,8891954;47,4879951;8,0535936;11,3168221;30506,1367188;76,2289505;57,9659309;10,2201633;57,0089645;6,0484509;12,3054285;22328,6640625;36,3588905;5,9182105;23,8197727;2,6149087;5,2179422;184512,8125;56,8297806;92,4579239;10,2361422;40,4068909;6,9471459;7,3802352
"101";2013;3;10479,8427734;114,099556;34,7732697;9,8888769;47,4864616;8,0533342;11,3214703;30520,8554688;76,2591019;57,9938927;10,2250948;57,0364647;6,0513682;12,3117361;22333,3710938;36,3665504;5,9194584;23,8247948;2,6154597;5,2190938;184614,203125;56,8554344;92,5087204;10,241766;40,4290886;6,950963;7,3845496
"102";2013;4;10487,5039062;114,2256775;34,798687;9,8961058;47,5211754;8,0592213;11,3348293;30747,7929688;76,8403397;58,4251022;10,3011236;57,4605598;6,0963631;12,4090271;22392,2070312;36,4623566;5,9350529;23,887558;2,62235;5,2334833;186177,53125;57,3499336;93,2921066;10,328495;40,77145;7,0098252;7,4510841
"103";2013;5;10473,2714844;114,0537109;34,7514648;9,8826761;47,4566765;8,0482845;11,3227911;31180,3476562;77,7266312;59,2470169;10,4460382;58,2689056;6,182126;12,5944672;22509,8789062;36,6539688;5,9662414;24,0130901;2,6361303;5,2622623;189157,34375;58,1039581;94,7852631;10,4938049;41,4240074;7,1220188;7,5779018
"104";2013;6;10474,8486328;114,0016251;34,7566948;9,8841648;47,4638252;8,0494967;11,3306503;31421,8457031;78,2214584;59,7058945;10,5269442;58,720211;6,2300076;12,6969662;22585,1875;36,7765961;5,9862018;24,0934277;2,6449499;5,2804966;190821;58,5249405;95,6189194;10,5860977;41,7883339;7,1846576;7,6479979
"105";2013;7;10481,8339844;113,880928;34,7798729;9,8907566;47,4954758;8,0548639;11,3222561;31527,5585938;78,4380646;59,906765;10,5623608;58,9177589;6,2509675;12,7143545;22660,4980469;36,8992271;6,0061626;24,173769;2,6537693;5,2875633;191549,234375;58,7092171;95,9838333;10,6264982;41,9478111;7,2120767;7,6598892
"106";2013;8;10472,5195312;113,6456375;34,74897;9,8819666;47,45327;8,0477066;11,3001814;31634,875;78,6579514;60,1106796;10,5983133;59,1183128;6,2722449;12,7317438;22726,3945312;37,0065308;6,0236287;24,2440643;2,6614869;5,2936549;192288,53125;58,8962898;96,3542786;10,6675119;42,1097069;7,2399125;7,6717806
"107";2013;9;10441,6503906;113,1622162;34,6465416;9,8528395;47,3133926;8,0239849;11,2588711;31769,890625;78,9345932;60,3672256;10,6435461;59,3706207;6,2990141;12,7676134;22787,5820312;37,1061668;6,0398469;24,3093414;2,6686521;5,3029284;193218,625;59,131649;96,8203506;10,7191114;42,3133965;7,2749314;7,6963115
"108";2013;10;10319,8632812;111,9586182;34,2424355;9,7379208;46,7615471;7,930397;11,1411495;31778,9667969;78,95784;60,3844681;10,6465864;59,3875847;6,3008137;12,7715044;22789,9375;37,1100006;6,0404706;24,3118496;2,6689279;5,303504;193281,171875;59,151432;96,8516922;10,7225809;42,3270836;7,2772861;7,6989727
"109";2013;11;10432,0742188;111,7796402;34,6147614;9,8438044;47,2700005;8,0166264;11,1872044;31781,7597656;78,9635696;60,3897743;10,647522;59,3927994;6,3013678;12,7721138;22792,2890625;37,1138306;6,0410943;24,3143635;2,6692035;5,3037972;193300,40625;59,156292;96,8613281;10,7236481;42,3313026;7,2780104;7,6993895
"110";2013;12;10476,0117188;111,6863708;34,7605515;9,8852644;47,4690895;8,0503912;11,1817713;31784,1308594;78,9684296;60,3942719;10,6483154;59,3972321;6,301837;12,7723665;22794,6445312;37,1176643;6,041718;24,3168697;2,6694791;5,3039393;193316,734375;59,1604271;96,8695068;10,7245541;42,3348732;7,2786245;7,6995611
"111";2014;1;10590,328125;111,6428604;35,1398659;9,9931355;47,9870834;8,138238;11,1809778;31785,1484375;78,9705124;60,3962059;10,6486568;59,3991356;6,3020387;12,7724123;22796,8847656;37,1213112;6,0423121;24,3192635;2,6697416;5,3039994;193323,84375;59,1622238;96,8730774;10,7249489;42,3364334;7,278893;7,699595
"112";2014;2;10586,6875;111,5537338;35,1277809;9,9896984;47,9705811;8,1354408;11,1809225;31792,015625;78,984581;60,4092598;10,6509571;59,4119606;6,3034;12,7752466;22799,125;37,1249657;6,0429068;24,3216572;2,6700039;5,3045273;193371,84375;59,174366;96,8971176;10,7276106;42,3469391;7,2806997;7,7015615
"113";2014;3;10586,3457031;111,4965439;35,1266518;9,9893761;47,9690323;8,1351786;11,1861553;31806,2890625;79,0138321;60,4363823;10,6557379;59,4386368;6,3062301;12,7813673;22803,609375;37,1322632;6,0440946;24,3264389;2,6705289;5,3056235;193471,5625;59,199604;96,9470901;10,7331429;42,368782;7,2844548;7,7058063
"114";2014;4;10594,0839844;111,6292877;35,1523285;9,9966793;48,004097;8,1411257;11,2000046;32030,4257812;79,5878983;60,8622704;10,7308292;59,8574905;6,3506689;12,8774548;22859,6445312;37,2235069;6,0589461;24,3862171;2,6770909;5,3193278;195037,71875;59,6949806;97,7318726;10,8200274;42,71175;7,3434229;7,77246
"115";2014;5;10579,7060547;111,5114822;35,1046143;9,9831104;47,9389458;8,1300774;11,1885338;32478,6953125;80,7360229;61,7140541;10,8810091;60,6952095;6,439548;13,0696335;22971,7109375;37,4059906;6,0886502;24,5057678;2,6902153;5,3467364;198170,015625;60,6857567;99,3014374;10,9937963;43,3977089;7,4613576;7,9057684
"116";2014;6;10581,2998047;111,4419937;35,1099052;9,9846144;47,9461708;8,1313028;11,1975117;32691,7890625;81,1726532;62,1189613;10,9523993;61,0934334;6,4817982;13,1609888;23043,4355469;37,5227814;6,1076598;24,5822811;2,6986148;5,3642783;199659;61,0625343;100,0475616;11,0763998;43,7237854;7,5174193;7,9691386
"117";2014;7;10588,3554688;111,3271255;35,1333122;9,991272;47,9781418;8,1367235;11,19876;32795,9960938;81,3861694;62,3169632;10,9873095;61,2881699;6,502459;13,1895189;23115,1582031;37,6395683;6,1266708;24,6587963;2,7070146;5,3754807;200387,15625;61,2467918;100,4124374;11,1167965;43,8832397;7,5448351;7,9889278
"118";2014;8;10578,9472656;111,0997391;35,1020966;9,9823942;47,9355125;8,1294937;11,177002;32901,6523438;81,6026611;62,5177307;11,022706;61,4856262;6,5234079;13,2064095;23177,9179688;37,7417641;6,1433048;24,7257462;2,7143641;5,3812041;201125,4375;61,433609;100,7823715;11,1577539;44,0449181;7,5726323;8,0006447
"119";2014;9;10547,7646484;110,6146622;34,9986229;9,9529686;47,7942162;8,1055317;11,131216;33021,1953125;81,8475952;62,7448845;11,0627556;61,7090225;6,5471101;13,231061;23236,1933594;37,8366623;6,158751;24,7879124;2,7211888;5,3880596;201960,75;61,6449776;101,200943;11,204093;44,2278442;7,6040831;8,017745
"120";2014;10;10424,7382812;109,4630737;34,5904121;9,8368797;47,2367592;8,0109911;11,0165052;33030,1601562;81,8705673;62,7619133;11,0657597;61,7257805;6,5488868;13,2349062;23238,4355469;37,840313;6,1593447;24,7903042;2,7214513;5,388608;202023,375;61,6647949;101,2323227;11,2075682;44,2415581;7,6064415;8,0204105
"121";2014;11;10538,0908203;109,2628326;34,966526;9,94384;47,7503815;8,0980968;11,060976;33032,7109375;81,8757782;62,7667503;11,0666132;61,7305489;6,5493922;13,235445;23240,6757812;37,8439598;6,1599393;24,7926922;2,7217138;5,3888788;202041,1875;61,6692963;101,2412567;11,2085562;44,2454567;7,6071119;8,0207853
"122";2014;12;10582,4755859;109,172966;35,1138;9,9857216;47,9514961;8,132205;11,0556746;33034,9921875;81,880455;62,7710838;11,067378;61,7348099;6,5498443;13,2356815;23242,9179688;37,8476143;6,160533;24,7950859;2,721976;5,3890123;202057,125;61,673336;101,2492371;11,2094412;44,248951;7,6077123;8,0209494
"123";2015;1;10675,5625;109,1306534;35,4226723;10,0735607;48,3732986;8,1892033;11,0547781;33036,1640625;81,8828506;62,7733002;11,0677691;61,7369957;6,5500364;13,2357454;23245,046875;37,851078;6,1610975;24,7973576;2,7221835;5,3890786;202065,40625;61,6754189;101,2533951;11,2098999;44,2507629;7,6079717;8,0209942
"124";2015;2;10671,8925781;109,0449066;35,4104919;10,0700979;48,3566666;8,1853075;11,0548763;33042,8007812;81,8964539;62,7859154;11,069993;61,7493973;6,5512528;13,2384501;23247,1757812;37,8545456;6,1616621;24,7996273;2,7224138;5,3895745;202112,46875;61,687336;101,2769699;11,2125101;44,2610664;7,6096087;8,0228996
"125";2015;3;10671,5478516;108,9915085;35,4093475;10,0697727;48,355114;8,1850767;11,0606146;33056,6601562;81,9248505;62,8122482;11,0746355;61,7753029;6,5540009;13,2443924;23251,4335938;37,8614807;6,1627903;24,8041725;2,7229128;5,3906164;202210,703125;61,7121887;101,3261948;11,2179623;44,2825813;7,613308;8,0270805
"126";2015;4;10679,3476562;109,130127;35,4352341;10,0771341;48,3681755;8,1910934;11,0748777;33273,96875;82,4814377;63,225174;11,147439;62,1001854;6,5970869;13,3375559;23304,6660156;37,9481621;6,1768999;24,848774;2,7291467;5,403635;203751,125;62,1994362;102,0980988;11,3034201;44,5524597;7,6713066;8,0926399
"127";2015;5;10664,8554688;109,0208054;35,3871498;10,0634584;48,3025703;8,1799994;11,0639133;33716,6367188;83,6152115;64,0662994;11,295742;62,9274292;6,684855;13,5273333;23411,1308594;38,1215248;6,2051182;24,9623489;2,7416146;5,4296737;206889,046875;63,1919785;103,6704636;11,4775;45,2396317;7,789453;8,2261858
"128";2015;6;10666,4609375;108,8769073;35,3924751;10,0649738;48,3099022;8,1812744;11,0569992;33849,5625;83,8875732;64,3188705;11,3402739;63,1758308;6,7112098;13,5599289;23479,2675781;38,2324753;6,2231784;25,035038;2,7495944;5,4392056;207831,28125;63,4304085;104,1426239;11,5297718;45,4459763;7,8249297;8,2491236
"129";2015;7;10673,5742188;108,7676849;35,4160767;10,0716848;48,3421783;8,1867695;11,0448608;33952,2578125;84,0979843;64,5140076;11,3746796;63,3677483;6,7315707;13,5713606;23547,4042969;38,3434296;6,2412376;25,1077232;2,7575741;5,4435325;208559,25;63,6146164;104,5073929;11,5701561;45,6053925;7,8523383;8,2571678
"130";2015;8;10664,0908203;108,5479965;35,384613;10,0627375;48,2992706;8,1795263;11,0226841;34056,25;84,3110733;64,7116165;11,4095192;63,562088;6,7521901;13,5864496;23607,0234375;38,4405136;6,257041;25,1713276;2,7645559;5,4484668;209296,4375;63,8011513;104,8767776;11,6110516;45,7668343;7,8800941;8,2677851
"131";2015;9;10632,65625;108,0776825;35,2803078;10,0330744;48,1569595;8,1554585;10,977108;34173,3671875;84,5510483;64,9341583;11,4487572;63,7809601;6,7754116;13,6095419;23662,3847656;38,5306587;6,2717142;25,2303848;2,7710392;5,4546938;210126,65625;64,0112457;105,2927933;11,6571083;45,9486351;7,9113522;8,2840366
"132";2015;10;10508,6416016;106,9763947;34,8688126;9,9160528;47,5953979;8,0604229;10,8657093;34182,2226562;84,5737228;64,9509811;11,4517231;63,7975006;6,7771673;13,6133375;23664,5136719;38,5341225;6,2722788;25,2326565;2,7712884;5,4552145;210189,40625;64,0310898;105,324234;11,6605892;45,9623795;7,9137149;8,286706
"133";2015;11;10622,9052734;106,7327728;35,2479553;10,0238733;48,1132965;8,1483316;10,8999357;34184,4375;84,5782623;64,9551849;11,4524651;63,8016434;6,777606;13,6137581;23666,6425781;38,5375938;6,2728434;25,2349262;2,7715378;5,4554453;210205,125;64,0350647;105,3321075;11,6614609;45,9658203;7,9143062;8,2870026
"134";2015;12;10667,6464844;106,6462631;35,3964119;10,0660925;48,316082;8,1827507;10,8948011;34186,6367188;84,5827637;64,9593658;11,4532022;63,8057594;6,7780418;13,6139832;23668,7714844;38,5410614;6,2734075;25,2371979;2,7717869;5,4555697;210220,703125;64,0390091;105,33992;11,662324;45,9692307;7,9148927;8,2871599
"135";2016;1;10760,7958984;106,6063538;35,7054939;10,1539888;48,738205;8,1931772;10,8940163;34187,7695312;84,5850906;64,961525;11,4535828;63,8078766;6,7781072;13,6140442;23670,7890625;38,544342;6,273942;25,2393494;2,7718554;5,4556317;210228,96875;64,0411072;105,3440628;11,6627827;45,9710503;7,9149833;8,2872057
"136";2016;2;10757,0957031;106,5240707;35,6932106;10,1504974;48,7214851;8,1893158;10,8943348;34194,1875;84,5982437;64,9737167;11,4557333;63,8198624;6,7792768;13,6166258;23672,8046875;38,5476265;6,2744765;25,2415028;2,7720728;5,4560947;210275,703125;64,0529251;105,367485;11,6653757;45,9812851;7,9166007;8,289072
"137";2016;3;10756,7490234;106,4746094;35,6920586;10,1501684;48,7199631;8,1892157;10,9006548;34207,6523438;84,625824;64,9993057;11,4602442;63,8450279;6,7819467;13,6223993;23676,8398438;38,5541954;6,2755466;25,2458076;2,7725453;5,4570818;210373,75;64,0777283;105,4166183;11,6708145;46,0027542;7,9202924;8,2932453
"138";2016;4;10764,6113281;106,6191254;35,7181473;10,157588;48,7115669;8,1953659;10,9153824;34365,828125;85,0309601;65,2998657;11,513236;64,0815125;6,8133087;13,6902113;23727,2695312;38,6363144;6,2889128;25,2769585;2,778451;5,4694157;211525,609375;64,4420776;105,9938049;11,7347155;46,2045517;7,9636607;8,342267
"139";2016;5;10750,0039062;106,5183105;35,6696739;10,1438046;48,6455498;8,1843529;10,9050169;34802,8945312;86,150383;66,1303482;11,6596622;64,8982849;6,8999653;13,8775864;23828,1328125;38,8005524;6,3156462;25,3845539;2,7902629;5,4940834;214708,34375;65,4488068;107,5886459;11,9112825;46,9015503;8,0834951;8,4777212
"140";2016;6;10751,6220703;106,3712997;35,675045;10,1453314;48,6530609;8,1857977;10,9023533;34924,21875;86,3989716;66,360878;11,7003069;65,1250153;6,9240198;13,9122238;23892,6835938;38,9056664;6,3327551;25,4534168;2,7978227;5,5045967;215591,8125;65,6723633;108,0313416;11,9602957;47,0950241;8,1167593;8,5027618
"141";2016;7;10758,7910156;106,2674789;35,6988297;10,1520967;48,6856689;8,1914558;10,8942823;35025,296875;86,6060791;66,5529404;11,73417;65,3138962;6,9440603;13,9278164;23957,234375;39,0107765;6,349865;25,5222797;2,8053823;5,5102773;216327,875;65,8586197;108,400177;12,0011292;47,2562141;8,1444731;8,5140333
"142";2016;8;10749,2324219;106,0551682;35,6671143;10,1430759;48,64254;8,1843271;10,8731613;35127,4765625;86,8154449;66,7471008;11,7684031;65,5048523;6,9643197;13,9435272;24013,7148438;39,1027489;6,3648367;25,5825329;2,8119969;5,5152311;217071,96875;66,0469055;108,7730331;12,042408;47,4191704;8,1724882;8,5253897
"143";2016;9;10717,5478516;105,5989838;35,5619812;10,1131783;48,4993439;8,1604185;10,828804;35241,9921875;87,0500793;66,9646912;11,8067675;65,7188568;6,9870253;13,966361;24066,1640625;39,1881523;6,3787374;25,638483;2,8181388;5,5211983;217905,875;66,2579193;109,1909027;12,0886707;47,6017838;8,203887;8,5418978
"144";2016;10;10592,5410156;104,5469589;35,1471939;9,9952211;47,9340248;8,06567;10,7206163;35250,734375;87,072464;66,9813004;11,8096962;65,7351837;6,9887581;13,970109;24068,1816406;39,1914406;6,379272;25,6406364;2,8183751;5,5216918;217969,53125;66,2780533;109,2228088;12,0922012;47,6157303;8,2062836;8,5446062
"145";2016;11;10707,7167969;104,3225403;35,5293579;10,1039028;48,456337;8,1546745;10,7628489;35252,9140625;87,0769424;66,9854431;11,8104277;65,7392731;6,9891906;13,9705486;24070,1972656;39,1947212;6,3798065;25,6427937;2,8186111;5,5219231;217985,4375;66,282074;109,2307663;12,0930834;47,6192055;8,2068825;8,5449247
"146";2016;12;10752,8173828;104,2394485;35,6790047;10,1464596;48,6608582;8,189518;10,7578783;35255,0351562;87,0812912;66,9894791;11,8111382;65,7432404;6,9896116;13,9707623;24072,2148438;39,1980019;6,3803411;25,6449432;2,8188472;5,5220385;218000,875;66,2859802;109,2385025;12,0939407;47,6225891;8,2074633;8,5450783
"147";2017;1;10846,0302734;104,2014008;35,9882965;10,2344151;49,0833321;8,1991329;10,7571354;35256,1367188;87,0835495;66,9915695;11,8115072;65,7452927;6,9896722;13,9708204;24074,1191406;39,201107;6,380846;25,6469765;2,8189096;5,5220966;218008,921875;66,2880173;109,2425385;12,0943871;47,6243515;8,2075491;8,5451212
"148";2017;2;10842,3007812;104,1222458;35,9759216;10,2308979;49,0665703;8,1952543;10,7575932;35262,3398438;87,0962524;67,0033493;11,8135843;65,7568817;6,9907937;13,973279;24076,0234375;39,2042122;6,381351;25,6490078;2,8191133;5,5225277;218054,25;66,2994843;109,2652588;12,0969019;47,6342812;8,2091055;8,5469055
