"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"1086";6;2095;43955,375;58,6460495;9,4089432;36,3153992;4,076405;6,2865419;2095-06-01
"1087";7;2095;43994,8242188;58,7071381;9,4189157;36,3523827;4,080349;6,289484;2095-07-01
"1088";8;2095;44029,3398438;58,76334;9,4280634;36,3892059;4,0836034;6,2923532;2095-08-01
"1089";9;2095;44061,390625;58,8155289;9,4365597;36,4212723;4,0867;6,2950444;2095-09-01
"1090";10;2095;44062,6210938;58,8170586;9,436698;36,4212761;4,0867748;6,2952628;2095-10-01
"1091";11;2095;44063,8515625;58,8170586;9,436698;36,4212685;4,0867829;6,2952862;2095-11-01
"1092";12;2095;44065,0820312;58,8170586;9,436698;36,4212646;4,0867863;6,2952938;2095-12-01
"1093";1;2096;44066,3125;58,8170586;9,436698;36,4212646;4,0867891;6,2952986;2096-01-01
"1094";2;2096;44067,5429688;58,8170586;9,436698;36,4212646;4,0867944;6,2953081;2096-02-01
"1095";3;2096;44070,0078125;58,8170586;9,436698;36,4212646;4,0868187;6,2953429;2096-03-01
"1096";4;2096;44100,828125;58,8213692;9,4371805;36,4229965;4,0878458;6,2966557;2096-04-01
"1097";5;2096;44162,4648438;58,8841019;9,4477186;36,4621849;4,0944548;6,3056769;2096-05-01
"1098";6;2096;44201,9140625;58,9450455;9,4576445;36,4989471;4,097518;6,3085904;2096-06-01
"1099";7;2096;44241,3632812;59,006134;9,467618;36,5359344;4,1014624;6,3115234;2096-07-01
"1100";8;2096;44275,8789062;59,062336;9,4767656;36,5727577;4,1047158;6,3143859;2096-08-01
"1101";9;2096;44307,9296875;59,1145248;9,4852619;36,6048203;4,1078129;6,3170714;2096-09-01
"1102";10;2096;44309,1601562;59,1160545;9,4854002;36,6048241;4,1078882;6,3172903;2096-10-01
"1103";11;2096;44310,390625;59,1160545;9,4854002;36,6048126;4,1078963;6,3173141;2096-11-01
"1104";12;2096;44311,6210938;59,1160545;9,4854002;36,6048126;4,1078992;6,3173208;2096-12-01
"1105";1;2097;44312,8515625;59,1160545;9,4854002;36,6048126;4,1079021;6,3173265;2097-01-01
"1106";2;2097;44314,0820312;59,1160545;9,4854002;36,6048126;4,1079078;6,3173361;2097-02-01
"1107";3;2097;44316,546875;59,1160545;9,4854002;36,6048126;4,1079316;6,3173704;2097-03-01
"1108";4;2097;44347,3671875;59,120369;9,4858828;36,6065407;4,1089592;6,3186831;2097-04-01
"1109";5;2097;44409,0039062;59,183094;9,4964209;36,6457329;4,1155686;6,3261466;2097-05-01
"1110";6;2097;44448,453125;59,2440376;9,5063477;36,6824913;4,1186314;6,3303752;2097-06-01
"1111";7;2097;44487,8984375;59,3051262;9,5163193;36,7194786;4,1225758;6,3333583;2097-07-01
"1112";8;2097;44522,4179688;59,3613243;9,5254688;36,7563057;4,1258292;6,3362689;2097-08-01
"1113";9;2097;44554,46875;59,413517;9,5339642;36,7883644;4,1289268;6,3398032;2097-09-01
"1114";10;2097;44555,6992188;59,4150429;9,5341024;36,788372;4,1290016;6,3400211;2097-10-01
"1115";11;2097;44556,9296875;59,4150429;9,5341024;36,7883606;4,1290097;6,3400445;2097-11-01
"1116";12;2097;44558,1601562;59,4150429;9,5341024;36,7883606;4,1290131;6,3400521;2097-12-01
"1117";1;2098;44559,390625;59,4150429;9,5341024;36,7883606;4,1290159;6,3400569;2098-01-01
"1118";2;2098;44560,6210938;59,4150429;9,5341024;36,7883606;4,1290212;6,3400664;2098-02-01
"1119";3;2098;44563,0859375;59,4150429;9,5341024;36,7883606;4,129045;6,3401008;2098-03-01
"1120";4;2098;44593,90625;59,4193573;9,534585;36,7900925;4,1300731;6,341414;2098-04-01
"1121";5;2098;44655,5429688;59,4820786;9,5451231;36,8292809;4,136683;6,3504343;2098-05-01
"1122";6;2098;44694,9921875;59,5430222;9,5550489;36,8660431;4,1397457;6,352972;2098-06-01
"1123";7;2098;44734,4375;59,6041107;9,5650225;36,9030342;4,1436896;6,3559122;2098-07-01
"1124";8;2098;44768,953125;59,6603165;9,5741692;36,9398537;4,1469436;6,358819;2098-08-01
"1125";9;2098;44801,0078125;59,7125015;9,5826654;36,97192;4,1500406;6,3615341;2098-09-01
"1126";10;2098;44802,234375;59,7140312;9,5828037;36,97192;4,150116;6,361752;2098-10-01
"1127";11;2098;44803,46875;59,7140312;9,5828028;36,9719162;4,1501245;6,3617744;2098-11-01
"1128";12;2098;44804,6953125;59,7140274;9,5828028;36,9719086;4,1501274;6,3617821;2098-12-01
"1129";1;2099;44805,9296875;59,7140274;9,5828028;36,9719086;4,1501303;6,3617878;2099-01-01
"1130";2;2099;44807,15625;59,7140274;9,5828028;36,9719086;4,1501355;6,3617964;2099-02-01
"1131";3;2099;44809,625;59,7140274;9,5828028;36,9719086;4,1501598;6,3618312;2099-03-01
"1132";4;2099;44840,4453125;59,7183418;9,5832844;36,9736481;4,1511879;6,3631449;2099-04-01
"1133";5;2099;44902,078125;59,7810631;9,5938234;37,0128403;4,1577969;6,3671331;2099-05-01
"1134";6;2099;44941,5273438;59,8420067;9,6037493;37,0496025;4,1608601;6,3695951;2099-06-01
"1135";7;2099;44980,9765625;59,9030914;9,6137209;37,0865898;4,1648045;6,3725023;2099-07-01
"1136";8;2099;45015,4921875;59,9592972;9,6228704;37,1234131;4,1680579;6,3753428;2099-08-01
"1137";9;2099;45047,5429688;60,0114822;9,6313648;37,1554756;4,171155;6,3780079;2099-09-01
"1138";10;2099;45048,7734375;60,0130119;9,6315031;37,1554794;4,1712303;6,3782244;2099-10-01
"1139";11;2099;45050,0039062;60,0130119;9,6315031;37,1554718;4,1712384;6,3782477;2099-11-01
"1140";12;2099;45051,234375;60,0130119;9,6315031;37,155468;4,1712413;6,3782544;2099-12-01
"1141";1;2100;45052,4648438;60,0130119;9,6315031;37,155468;4,1712441;6,3782611;2100-01-01
"1142";2;2100;45053,6953125;60,0130119;9,6315031;37,155468;4,1712489;6,3782697;2100-02-01
"1143";3;2100;45056,1640625;60,0130119;9,6315031;37,155468;4,1712737;6,3783054;2100-03-01
"1144";4;2100;45086,984375;60,0173225;9,6319847;37,1571999;4,1723018;6,3796191;2100-04-01
"1145";5;2100;45148,6171875;60,0800438;9,6425238;37,1963921;4,1789112;6,3836255;2100-05-01
"1146";6;2100;45188,0664062;60,1409912;9,6524487;37,2331505;4,1819744;6,386106;2100-06-01
"1147";7;2100;45227,515625;60,202076;9,6624222;37,2701416;4,1859183;6,3890424;2100-07-01
"1148";8;2100;45262,03125;60,2582741;9,6715708;37,3069611;4,1891723;6,3919859;2100-08-01
"1149";9;2100;45294,0820312;60,3104706;9,6800661;37,3390274;4,1922693;6,3946896;2100-09-01
"1150";10;2100;45295,3125;60,3119926;9,6802044;37,3390274;4,1923442;6,3949056;2100-10-01
"1151";11;2100;45296,5429688;60,3119926;9,6802044;37,3390236;4,1923523;6,3949285;2100-11-01
"1152";12;2100;45297,7734375;60,3119926;9,6802044;37,3390198;4,1923556;6,3949356;2100-12-01
"1153";1;2101;45299,0039062;60,3119926;9,6802053;37,3390198;4,1923585;6,3949413;2101-01-01
"1154";2;2101;45300,234375;60,3119926;9,6802053;37,3390198;4,1923637;6,3949499;2101-02-01
"1155";3;2101;45302,6992188;60,3119926;9,6802053;37,3390198;4,1923876;6,3949847;2101-03-01
"1156";4;2101;45333,5195312;60,3163147;9,6806889;37,3407516;4,1934166;6,3962989;2101-04-01
"1157";5;2101;45395,15625;60,3790283;9,691226;37,37994;4,200026;6,4003248;2101-05-01
"1158";6;2101;45434,6054688;60,4399757;9,7011528;37,4167023;4,2030888;6,4032273;2101-06-01
"1159";7;2101;45474,0546875;60,5010605;9,7111254;37,4536896;4,2070332;6,4061551;2101-07-01
"1160";8;2101;45508,5703125;60,5572701;9,720274;37,4905128;4,2102861;6,4090128;2101-08-01
"1161";9;2101;45540,6210938;60,6094627;9,7287693;37,5225754;4,2133842;6,4117227;2101-09-01
"1162";10;2101;45541,8515625;60,6109924;9,7289076;37,5225792;4,213459;6,4119382;2101-10-01
"1163";11;2101;45543,0820312;60,6109924;9,7289076;37,5225754;4,2134671;6,4119611;2101-11-01
"1164";12;2101;45544,3125;60,6109924;9,7289076;37,5225716;4,2134705;6,4119682;2101-12-01
"1165";1;2102;45545,5429688;60,6109924;9,7289066;37,5225716;4,2134733;6,411974;2102-01-01
"1166";2;2102;45546,7734375;60,6109924;9,7289066;37,5225716;4,2134786;6,4119825;2102-02-01
"1167";3;2102;45549,2382812;60,6109924;9,7289066;37,5225716;4,2135024;6,4120159;2102-03-01
"1168";4;2102;45580,0585938;60,615303;9,7293892;37,5243034;4,2145314;6,4133296;2102-04-01
"1169";5;2102;45641,6953125;60,6780243;9,7399282;37,5634918;4,2211413;6,4175611;2102-05-01
"1170";6;2102;45681,140625;60,7389717;9,7498531;37,6002579;4,2242041;6,4207616;2102-06-01
"1171";7;2102;45720,5898438;60,8000565;9,7598267;37,6372414;4,2281475;6,4237218;2102-07-01
"1172";8;2102;45755,109375;60,8562584;9,7689753;37,6740646;4,2314014;6,4266119;2102-08-01
"1173";9;2102;45787,15625;60,9084549;9,7774706;37,7061272;4,234499;6,4293184;2102-09-01
"1174";10;2102;45788,390625;60,9099808;9,7776089;37,7061348;4,2345743;6,429533;2102-10-01
"1175";11;2102;45789,6171875;60,9099808;9,7776089;37,7061272;4,2345829;6,4295568;2102-11-01
"1176";12;2102;45790,8515625;60,9099808;9,7776089;37,7061234;4,2345858;6,4295635;2102-12-01
"1177";1;2103;45792,078125;60,9099808;9,7776089;37,7061234;4,2345886;6,4295692;2103-01-01
"1178";2;2103;45793,3125;60,9099808;9,7776089;37,7061234;4,2345939;6,4295778;2103-02-01
"1179";3;2103;45795,7773438;60,9099808;9,7776089;37,7061234;4,2346182;6,4296117;2103-03-01
"1180";4;2103;45826,5976562;60,9142952;9,7780914;37,7078514;4,2356472;6,4309263;2103-04-01
"1181";5;2103;45888,234375;60,9770126;9,7886295;37,7470436;4,2422562;6,4397578;2103-05-01
"1182";6;2103;45927,6796875;61,0379562;9,7985544;37,7838058;4,2453194;6,4422736;2103-06-01
"1183";7;2103;45967,1289062;61,0990448;9,808527;37,8207932;4,2492633;6,4452286;2103-07-01
"1184";8;2103;46001,6445312;61,1552467;9,8176756;37,8576164;4,2525172;6,4481153;2103-08-01
"1185";9;2103;46033,6953125;61,2074394;9,8261709;37,8896828;4,2556143;6,4508128;2103-09-01
"1186";10;2103;46034,9257812;61,2089691;9,8263083;37,8896828;4,2556891;6,4510269;2103-10-01
"1187";11;2103;46036,15625;61,2089691;9,8263083;37,8896751;4,2556977;6,4510498;2103-11-01
"1188";12;2103;46037,3867188;61,2089691;9,8263083;37,8896751;4,2557011;6,4510574;2103-12-01
"1189";1;2104;46038,6171875;61,2089691;9,8263083;37,8896751;4,2557039;6,4510632;2104-01-01
"1190";2;2104;46039,8476562;61,2089691;9,8263083;37,8896751;4,2557096;6,4510713;2104-02-01
"1191";3;2104;46042,3125;61,2089691;9,8263083;37,8896751;4,255734;6,4511051;2104-03-01
"1192";4;2104;46073,1328125;61,2132988;9,8267918;37,8914108;4,2567635;6,4524202;2104-04-01
"1193";5;2104;46134,7695312;61,2760124;9,8373299;37,9305992;4,2633729;6,4614339;2104-05-01
"1194";6;2104;46174,21875;61,336956;9,8472557;37,9673576;4,2664356;6,4646668;2104-06-01
"1195";7;2104;46213,6679688;61,3980446;9,8572292;38,0043449;4,2703795;6,4676604;2104-07-01
"1196";8;2104;46248,1835938;61,4542503;9,8663769;38,0411644;4,273634;6,4705782;2104-08-01
"1197";9;2104;46280,234375;61,5064354;9,8748722;38,0732269;4,2767305;6,4732718;2104-09-01
"1198";10;2104;46281,4648438;61,5079651;9,8750114;38,0732307;4,2768059;6,4734855;2104-10-01
"1199";11;2104;46282,6953125;61,5079651;9,8750105;38,0732231;4,276814;6,4735084;2104-11-01
"1200";12;2104;46283,9257812;61,5079689;9,8750105;38,0732231;4,2768168;6,473516;2104-12-01
"1201";1;2105;46285,15625;61,5079689;9,8750105;38,0732231;4,2768197;6,4735212;2105-01-01
"1202";2;2105;46286,3867188;61,5079689;9,8750095;38,0732231;4,276825;6,4735303;2105-02-01
"1203";3;2105;46288,8515625;61,5079689;9,8750095;38,0732231;4,2768493;6,4735641;2105-03-01
"1204";4;2105;46319,671875;61,5122986;9,875493;38,0749588;4,2778792;6,4748793;2105-04-01
"1205";5;2105;46381,3085938;61,575016;9,8860312;38,1141472;4,2844887;6,4838929;2105-05-01
"1206";6;2105;46420,7578125;61,6359634;9,8959579;38,1509056;4,2875519;6,4863796;2105-06-01
"1207";7;2105;46460,203125;61,6970558;9,9059296;38,1878967;4,2914958;6,4893217;2105-07-01
"1208";8;2105;46494,7226562;61,7532616;9,9150791;38,2247162;4,2947493;6,4922123;2105-08-01
"1209";9;2105;46526,7734375;61,8054543;9,9235735;38,2567825;4,2978468;6,4949169;2105-09-01
"1210";10;2105;46528,0039062;61,8069801;9,9237127;38,2567825;4,2979217;6,4951301;2105-10-01
"1211";11;2105;46529,234375;61,8069801;9,9237108;38,2567787;4,2979302;6,4951525;2105-11-01
"1212";12;2105;46530,4648438;61,8069801;9,9237108;38,2567749;4,2979336;6,4951601;2105-12-01
"1213";1;2106;46531,6953125;61,8069801;9,9237108;38,2567749;4,297936;6,4951649;2106-01-01
"1214";2;2106;46532,9257812;61,8069801;9,9237108;38,2567749;4,2979417;6,4951754;2106-02-01
"1215";3;2106;46535,390625;61,8069801;9,9237108;38,2567711;4,2979655;6,4952087;2106-03-01
"1216";4;2106;46566,2109375;61,8113022;9,9241943;38,2585068;4,298996;6,4965248;2106-04-01
"1217";5;2106;46627,8476562;61,8740196;9,9347315;38,2976952;4,3056054;6,505538;2106-05-01
"1218";6;2106;46667,296875;61,9349632;9,9446583;38,3344536;4,3086681;6,5097604;2106-06-01
"1219";7;2106;46706,7421875;61,9960518;9,9546309;38,3714447;4,3126121;6,5127382;2106-07-01
"1220";8;2106;46741,2578125;62,0522575;9,9637794;38,408268;4,315866;6,5156231;2106-08-01
"1221";9;2106;46773,3125;62,1044464;9,9722757;38,4403305;4,3189631;6,5187564;2106-09-01
"1222";10;2106;46774,5390625;62,1059647;9,972414;38,4403305;4,3190384;6,5189686;2106-10-01
"1223";11;2106;46775,7734375;62,1059647;9,972414;38,4403267;4,319047;6,5189924;2106-11-01
"1224";12;2106;46777;62,1059647;9,972414;38,4403229;4,3190503;6,5189991;2106-12-01
"1225";1;2107;46778,234375;62,1059647;9,972414;38,4403229;4,3190532;6,5190048;2107-01-01
"1226";2;2107;46779,4609375;62,1059647;9,972414;38,4403229;4,3190584;6,5190139;2107-02-01
"1227";3;2107;46781,9296875;62,1059647;9,972414;38,4403229;4,3190823;6,5190477;2107-03-01
"1228";4;2107;46812,75;62,1102905;9,9728966;38,4420586;4,3201122;6,5203633;2107-04-01
"1229";5;2107;46874,3828125;62,1730118;9,9834356;38,4812508;4,3267217;6,5293756;2107-05-01
"1230";6;2107;46913,8320312;62,2339554;9,9933624;38,518013;4,3297853;6,5323215;2107-06-01
"1231";7;2107;46953,28125;62,2950439;10,003335;38,5549965;4,3337293;6,5352635;2107-07-01
"1232";8;2107;46987,796875;62,3512421;10,0124846;38,5918236;4,3369827;6,5381365;2107-08-01
"1233";9;2107;47019,8476562;62,4034348;10,0209808;38,6238899;4,3400798;6,5408273;2107-09-01
"1234";10;2107;47021,078125;62,4049644;10,0211191;38,6238899;4,3401556;6,5410395;2107-10-01
"1235";11;2107;47022,3085938;62,4049683;10,0211191;38,6238861;4,3401637;6,5410633;2107-11-01
"1236";12;2107;47023,5390625;62,4049683;10,0211191;38,6238823;4,340167;6,5410709;2107-12-01
"1237";1;2108;47024,7695312;62,4049683;10,0211191;38,6238823;4,3401699;6,5410762;2108-01-01
"1238";2;2108;47026;62,4049683;10,0211191;38,6238823;4,3401752;6,5410852;2108-02-01
"1239";3;2108;47028,46875;62,4049683;10,0211191;38,6238823;4,340199;6,5411186;2108-03-01
"1240";4;2108;47059,2890625;62,4092903;10,0216017;38,625618;4,3412299;6,5424356;2108-04-01
"1241";5;2108;47120,921875;62,4720116;10,0321398;38,6648064;4,3478389;6,5514474;2108-05-01
"1242";6;2108;47160,3710938;62,5329514;10,0420656;38,7015686;4,3509016;6,5543637;2108-06-01
"1243";7;2108;47199,8203125;62,5940399;10,0520391;38,7385559;4,354846;6,5573134;2108-07-01
"1244";8;2108;47234,3359375;62,6502419;10,0611877;38,7753792;4,3580995;6,5602121;2108-08-01
"1245";9;2108;47266,3867188;62,7024345;10,0696821;38,8074455;4,361197;6,5629106;2108-09-01
"1246";10;2108;47267,6171875;62,7039604;10,0698204;38,8074493;4,3612719;6,5631232;2108-10-01
"1247";11;2108;47268,8476562;62,7039604;10,0698204;38,8074417;4,3612804;6,5631461;2108-11-01
"1248";12;2108;47270,078125;62,7039604;10,0698204;38,8074379;4,3612833;6,5631533;2108-12-01
"1249";1;2109;47271,3085938;62,7039604;10,0698204;38,8074379;4,3612862;6,563159;2109-01-01
"1250";2;2109;47272,5390625;62,7039604;10,0698204;38,8074379;4,3612914;6,5631676;2109-02-01
"1251";3;2109;47275,0039062;62,7039604;10,0698204;38,8074379;4,3613157;6,5632019;2109-03-01
"1252";4;2109;47305,8242188;62,7082863;10,0703049;38,8091736;4,3623466;6,5645185;2109-04-01
"1253";5;2109;47367,4609375;62,7710037;10,080843;38,848362;4,3689561;6,571959;2109-05-01
"1254";6;2109;47406,9101562;62,8319473;10,0907698;38,8851242;4,3720188;6,5761795;2109-06-01
"1255";7;2109;47446,359375;62,8930359;10,1007414;38,9221115;4,3759632;6,5791593;2109-07-01
"1256";8;2109;47480,875;62,9492378;10,1098919;38,9589348;4,3792171;6,5821047;2109-08-01
"1257";9;2109;47512,9257812;63,0014267;10,1183863;38,9910011;4,3823142;6,5856314;2109-09-01
"1258";10;2109;47514,15625;63,0029602;10,1185265;38,9910088;4,3823891;6,5858431;2109-10-01
"1259";11;2109;47515,3867188;63,0029602;10,1185255;38,9909973;4,3823977;6,5858655;2109-11-01
"1260";12;2109;47516,6171875;63,0029602;10,1185255;38,9909935;4,3824005;6,5858736;2109-12-01
"1261";1;2110;47517,8476562;63,0029602;10,1185255;38,9909935;4,3824039;6,5858784;2110-01-01
"1262";2;2110;47519,078125;63,0029602;10,1185255;38,9909935;4,3824086;6,5858879;2110-02-01
"1263";3;2110;47521,5429688;63,0029602;10,1185255;38,9909935;4,3824329;6,5859213;2110-03-01
"1264";4;2110;47552,3632812;63,0072899;10,119009;38,9927292;4,3834643;6,5872383;2110-04-01
"1265";5;2110;47614;63,0700035;10,1295462;39,0319138;4,3900738;6,5962496;2110-05-01
"1266";6;2110;47653,4453125;63,1309471;10,139472;39,0686798;4,3931375;6,598784;2110-06-01
"1267";7;2110;47692,8945312;63,1920357;10,1494455;39,1056633;4,3970809;6,6017337;2110-07-01
"1268";8;2110;47727,4140625;63,2482338;10,1585941;39,1424866;4,4003348;6,6046176;2110-08-01
"1269";9;2110;47759,4609375;63,3004227;10,1670904;39,1745529;4,4034324;6,607306;2110-09-01
"1270";10;2110;47760,6953125;63,3019524;10,1672287;39,1745567;4,4035077;6,6075172;2110-10-01
"1271";11;2110;47761,921875;63,3019524;10,1672287;39,1745491;4,4035158;6,6075401;2110-11-01
"1272";12;2110;47763,15625;63,3019524;10,1672277;39,1745491;4,4035192;6,6075478;2110-12-01
"1273";1;2111;47764,3828125;63,3019524;10,1672277;39,1745491;4,403522;6,6075525;2111-01-01
"1274";2;2111;47765,6171875;63,3019524;10,1672268;39,1745491;4,4035273;6,6075616;2111-02-01
"1275";3;2111;47768,0820312;63,3019524;10,1672277;39,1745491;4,4035506;6,6075954;2111-03-01
"1276";4;2111;47798,9023438;63,3062706;10,1677113;39,1762886;4,4045825;6,6089125;2111-04-01
"1277";5;2111;47860,5390625;63,3689957;10,1782494;39,215477;4,4111919;6,6129079;2111-05-01
"1278";6;2111;47899,984375;63,4299393;10,1881752;39,2522316;4,4142551;6,6153893;2111-06-01
"1279";7;2111;47939,4335938;63,4910164;10,1981487;39,2892189;4,4181986;6,6183252;2111-07-01
"1280";8;2111;47973,9492188;63,5472221;10,2072964;39,3260422;4,4214525;6,6212034;2111-08-01
"1281";9;2111;48006;63,5994072;10,2157917;39,3581085;4,4245496;6,6238928;2111-09-01
"1282";10;2111;48007,2304688;63,6009369;10,21593;39,3581123;4,4246244;6,6241035;2111-10-01
"1283";11;2111;48008,4609375;63,6009369;10,21593;39,3581047;4,4246335;6,6241264;2111-11-01
"1284";12;2111;48009,6914062;63,6009369;10,21593;39,3581047;4,4246364;6,6241336;2111-12-01
"1285";1;2112;48010,921875;63,6009369;10,21593;39,3581047;4,4246387;6,6241388;2112-01-01
"1286";2;2112;48012,1523438;63,6009369;10,21593;39,3581047;4,4246445;6,6241479;2112-02-01
"1287";3;2112;48014,6171875;63,6009369;10,21593;39,3581047;4,4246688;6,6241822;2112-03-01
"1288";4;2112;48045,4375;63,6052666;10,2164135;39,3598404;4,4257002;6,6254997;2112-04-01
"1289";5;2112;48107,0742188;63,6679878;10,2269535;39,3990288;4,4323096;6,6295028;2112-05-01
"1290";6;2112;48146,5234375;63,7289276;10,2368784;39,435791;4,4353724;6,6319904;2112-06-01
"1291";7;2112;48185,9726562;63,7900124;10,2468519;39,4727745;4,4393167;6,6349287;2112-07-01
"1292";8;2112;48220,4882812;63,8462181;10,2560005;39,5096016;4,4425707;6,6378055;2112-08-01
"1293";9;2112;48252,5390625;63,8984032;10,2644949;39,5416679;4,4456677;6,6404839;2112-09-01
"1294";10;2112;48253,7695312;63,8999329;10,2646332;39,5416679;4,4457431;6,6406946;2112-10-01
"1295";11;2112;48255;63,8999329;10,2646332;39,5416641;4,4457512;6,6407166;2112-11-01
"1296";12;2112;48256,2304688;63,8999329;10,2646332;39,5416565;4,4457541;6,6407242;2112-12-01
"1297";1;2113;48257,4609375;63,8999329;10,2646332;39,5416641;4,4457574;6,6407294;2113-01-01
"1298";2;2113;48258,6914062;63,8999329;10,2646332;39,5416641;4,4457631;6,6407394;2113-02-01
"1299";3;2113;48261,15625;63,8999329;10,2646332;39,5416641;4,4457874;6,6407728;2113-03-01
"1300";4;2113;48291,9765625;63,9042587;10,2651176;39,5433998;4,4468198;6,6420894;2113-04-01
"1301";5;2113;48353,6132812;63,9669838;10,2756557;39,5825882;4,4534287;6,6461134;2113-05-01
"1302";6;2113;48393,0625;64,0279312;10,2855825;39,6193504;4,4564919;6,6490064;2113-06-01
"1303";7;2113;48432,5078125;64,0890121;10,2955551;39,6563339;4,4604363;6,6519303;2113-07-01
"1304";8;2113;48467,0273438;64,1452179;10,3047047;39,693161;4,4636898;6,654789;2113-08-01
"1305";9;2113;48499,078125;64,197403;10,3132;39,7252274;4,4667873;6,6574602;2113-09-01
"1306";10;2113;48500,3085938;64,1989365;10,3133383;39,7252274;4,4668617;6,65767;2113-10-01
"1307";11;2113;48501,5390625;64,1989365;10,3133373;39,7252235;4,4668703;6,6576924;2113-11-01
"1308";12;2113;48502,7695312;64,1989365;10,3133373;39,7252159;4,4668732;6,6576996;2113-12-01
"1309";1;2114;48504;64,1989365;10,3133373;39,7252159;4,4668756;6,6577053;2114-01-01
"1310";2;2114;48505,2304688;64,1989288;10,3133373;39,7252159;4,4668813;6,6577139;2114-02-01
"1311";3;2114;48507,6953125;64,1989288;10,3133373;39,7252159;4,4669056;6,6577477;2114-03-01
"1312";4;2114;48538,515625;64,2032547;10,3138208;39,7269554;4,4679375;6,6590657;2114-04-01
"1313";5;2114;48600,1523438;64,265976;10,3243599;39,7661476;4,4745469;6,6632819;2114-05-01
"1314";6;2114;48639,6015625;64,3269272;10,3342848;39,8029099;4,4776096;6,6664767;2114-06-01
"1315";7;2114;48679,046875;64,3880081;10,3442583;39,8398972;4,481554;6,6694403;2114-07-01
"1316";8;2114;48713,5625;64,4442139;10,353406;39,8767204;4,4848075;6,6723371;2114-08-01
"1317";9;2114;48745,6171875;64,4964066;10,3619013;39,9087868;4,487905;6,6750412;2114-09-01
"1318";10;2114;48746,84375;64,4979324;10,3620405;39,9087906;4,4879799;6,6752515;2114-10-01
"1319";11;2114;48748,078125;64,4979324;10,3620405;39,9087868;4,4879885;6,6752734;2114-11-01
"1320";12;2114;48749,3046875;64,4979324;10,3620405;39,908783;4,4879918;6,675281;2114-12-01
"1321";1;2115;48750,5390625;64,4979324;10,3620405;39,908783;4,4879947;6,6752863;2115-01-01
"1322";2;2115;48751,765625;64,4979324;10,3620396;39,908783;4,4879999;6,6752963;2115-02-01
"1323";3;2115;48754,234375;64,4979324;10,3620396;39,908783;4,4880238;6,6753306;2115-03-01
"1324";4;2115;48785,0546875;64,5022583;10,362524;39,9105186;4,4890556;6,6766486;2115-04-01
"1325";5;2115;48846,6875;64,5649796;10,3730631;39,949707;4,4956651;6,685472;2115-05-01
"1326";6;2115;48886,1367188;64,6259232;10,3829889;39,9864731;4,4987288;6,6879888;2115-06-01
"1327";7;2115;48925,5859375;64,6870117;10,3929596;40,0234566;4,5026722;6,6909485;2115-07-01
"1328";8;2115;48960,1015625;64,7432098;10,4021091;40,0602837;4,5059257;6,6938448;2115-08-01
"1329";9;2115;48992,1523438;64,7954025;10,4106045;40,09235;4,5090227;6,6965337;2115-09-01
"1330";10;2115;48993,3828125;64,7969284;10,4107437;40,09235;4,5090985;6,6967435;2115-10-01
"1331";11;2115;48994,6132812;64,7969284;10,4107437;40,0923462;4,5091066;6,6967659;2115-11-01
"1332";12;2115;48995,84375;64,7969208;10,4107437;40,0923462;4,50911;6,6967735;2115-12-01
"1333";1;2116;48997,0742188;64,7969208;10,4107437;40,0923462;4,5091124;6,6967788;2116-01-01
"1334";2;2116;48998,3046875;64,7969208;10,4107437;40,0923462;4,5091181;6,6967878;2116-02-01
"1335";3;2116;49000,7734375;64,7969208;10,4107437;40,0923462;4,5091419;6,6968217;2116-03-01
"1336";4;2116;49031,59375;64,8012543;10,4112282;40,0940857;4,5101743;6,6981392;2116-04-01
"1337";5;2116;49093,2265625;64,8639755;10,4217682;40,1332741;4,5167837;6,7071466;2116-05-01
"1338";6;2116;49132,6757812;64,9249115;10,431694;40,1700325;4,5198469;6,710372;2116-06-01
"1339";7;2116;49172,125;64,9859924;10,4416656;40,2070236;4,5237908;6,7133822;2116-07-01
"1340";8;2116;49206,640625;65,0421982;10,4508152;40,2438431;4,5270448;6,7163124;2116-08-01
"1341";9;2116;49238,6914062;65,0943832;10,4593105;40,2759132;4,5301418;6,7190151;2116-09-01
"1342";10;2116;49239,921875;65,0959167;10,4594488;40,2759132;4,5302172;6,7192249;2116-10-01
"1343";11;2116;49241,1523438;65,0959167;10,4594488;40,2759094;4,5302258;6,7192473;2116-11-01
"1344";12;2116;49242,3828125;65,0959167;10,4594488;40,2759056;4,5302286;6,719255;2116-12-01
"1345";1;2117;49243,6132812;65,0959167;10,4594488;40,2759056;4,5302315;6,7192597;2117-01-01
"1346";2;2117;49244,84375;65,0959167;10,4594488;40,2759094;4,5302362;6,7192693;2117-02-01
"1347";3;2117;49247,3085938;65,0959167;10,4594488;40,2759094;4,5302606;6,7193031;2117-03-01
"1348";4;2117;49278,1289062;65,1002426;10,4599333;40,2776451;4,5312929;6,7206206;2117-04-01
"1349";5;2117;49339,765625;65,1629715;10,4704714;40,3168373;4,5379024;6,7296267;2117-05-01
"1350";6;2117;49379,2148438;65,2239151;10,4803972;40,3535957;4,5409656;6,7321401;2117-06-01
"1351";7;2117;49418,6640625;65,284996;10,4903688;40,3905869;4,544909;6,7350826;2117-07-01
"1352";8;2117;49453,1796875;65,3412018;10,4995174;40,4274063;4,5481634;6,7379603;2117-08-01
