"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"5222";2;2440;30190,3027344;1,1162107;2,752811;0,5942829;1,4075885;0,2223926;0,1669812;2440-02-01
"5223";3;2440;30230,8984375;1,11764;2,7532578;0,5944405;1,40782;0,2224508;0,1670356;2440-03-01
"5224";4;2440;30318,0078125;1,1196436;2,7555923;0,5953112;1,4088955;0,2227662;0,167144;2440-04-01
"5225";5;2440;30589,8203125;1,1279393;2,7627285;0,6028512;1,417595;0,2245704;0,1675542;2440-05-01
"5226";6;2440;30711,2734375;1,1313448;2,7639067;0,6044711;1,419629;0,2251622;0,1677753;2440-06-01
"5227";7;2440;30847,3710938;1,1367744;2,7651887;0,6061885;1,4218177;0,2258007;0,1680739;2440-07-01
"5228";8;2440;30937,4140625;1,1375101;2,7661819;0,6073824;1,4233053;0,2262101;0,1682472;2440-08-01
"5229";9;2440;30937,4140625;1,1375101;2,7661819;0,6073824;1,4233053;0,2262101;0,1682472;2440-09-01
"5230";10;2440;30937,4140625;1,1375101;2,7661819;0,6073824;1,4233053;0,2262101;0,1682472;2440-10-01
"5231";11;2440;30940,9257812;1,1375182;2,7661893;0,6073839;1,4233165;0,2262108;0,1682573;2440-11-01
"5232";12;2440;30944,4238281;1,1375257;2,7661963;0,6073854;1,4233238;0,2262113;0,1682673;2440-12-01
"5233";1;2441;30947,6933594;1,1375325;2,7662029;0,6073868;1,4233316;0,2262118;0,1682768;2441-01-01
"5234";2;2441;30950,9472656;1,1375393;2,7662702;0,6073881;1,4233364;0,2262123;0,1682778;2441-02-01
"5235";3;2441;30985,9492188;1,138484;2,7666612;0,6075271;1,4235361;0,2262631;0,1683248;2441-03-01
"5236";4;2441;31067,3632812;1,1404001;2,7687867;0,6083213;1,4245113;0,2265513;0,1684228;2441-04-01
"5237";5;2441;31317,4238281;1,1476946;2,778887;0,6151562;1,4323635;0,2280907;0,1687876;2441-05-01
"5238";6;2441;31430,9023438;1,1509163;2,7799685;0,6166294;1,4342023;0,2286298;0,1689852;2441-06-01
"5239";7;2441;31558,9257812;1,1561044;2,7811282;0,6181954;1,4361901;0,2292138;0,1692517;2441-07-01
"5240";8;2441;31643,0253906;1,1568686;2,7820287;0,6192809;1,4375412;0,2295671;0,1694091;2441-08-01
"5241";9;2441;31643,0253906;1,1568686;2,7820287;0,6192809;1,4375412;0,2295671;0,1694091;2441-09-01
"5242";10;2441;31643,0253906;1,1568686;2,7820287;0,6192809;1,4375412;0,2295671;0,1694091;2441-10-01
"5243";11;2441;31646,3085938;1,1568761;2,7820356;0,6192822;1,4375504;0,2295676;0,1694189;2441-11-01
"5244";12;2441;31649,5800781;1,1568829;2,7820423;0,6192836;1,4375569;0,2295681;0,1694285;2441-12-01
"5245";1;2442;31652,7246094;1,1568893;2,7820482;0,6192849;1,4375635;0,2295686;0,1694378;2442-01-01
"5246";2;2442;31655,8496094;1,1568959;2,7821131;0,6192862;1,4375681;0,2295691;0,1694387;2442-02-01
"5247";3;2442;31690,7773438;1,1579705;2,782486;0,619419;1,4377571;0,2296179;0,1694836;2442-03-01
"5248";4;2442;31767,40625;1,1595873;2,7844572;0,6201606;1,4386606;0,2298863;0,1695748;2442-04-01
"5249";5;2442;32007,6855469;1,1665474;2,7926984;0,6265854;1,4460171;0,2313142;0,1699158;2442-05-01
"5250";6;2442;32119,7578125;1,1700276;2,7938213;0,6279839;1,4477571;0,2318283;0,1701019;2442-06-01
"5251";7;2442;32243,1132812;1,175018;2,7949052;0,6294574;1,4496174;0,2323782;0,1703514;2442-07-01
"5252";8;2442;32323,8632812;1,1757462;2,7957461;0,6304775;1,4508816;0,2326963;0,1704985;2442-08-01
"5253";9;2442;32323,8632812;1,1757462;2,7957461;0,6304775;1,4508816;0,2326963;0,1704985;2442-09-01
"5254";10;2442;32323,8632812;1,1757462;2,7957461;0,6304775;1,4508816;0,2326963;0,1704985;2442-10-01
"5255";11;2442;32327,0214844;1,1757531;2,7957525;0,6304789;1,4508893;0,2326968;0,170508;2442-11-01
"5256";12;2442;32330,1640625;1,1757597;2,79582;0,6304801;1,4508952;0,2326973;0,1705089;2442-12-01
"5257";1;2443;32332,9667969;1,1757652;2,7958255;0,6304813;1,4509006;0,2326977;0,1705178;2443-01-01
"5258";2;2443;32335,75;1,1757705;2,7958879;0,6304824;1,4509041;0,2326981;0,1705186;2443-02-01
"5259";3;2443;32368,7617188;1,1770161;2,7962208;0,6306005;1,4510704;0,2327421;0,1705586;2443-03-01
"5260";4;2443;32438,8574219;1,1788052;2,7979503;0,6312504;1,4518625;0,2329791;0,1706384;2443-04-01
"5261";5;2443;32659,7617188;1,1861861;2,8038263;0,6369107;1,4583603;0,2342468;0,1709377;2443-05-01
"5262";6;2443;32758,0429688;1,1892047;2,8047314;0,6381207;1,4598658;0,2346921;0,1710983;2443-06-01
"5263";7;2443;32869,8789062;1,1940055;2,8056881;0,6394123;1,4615046;0,2351771;0,1713156;2443-07-01
"5264";8;2443;32941,109375;1,1947062;2,8064187;0,6402957;1,4626021;0,2354509;0,1714424;2443-08-01
"5265";9;2443;32941,109375;1,1947062;2,8064187;0,6402957;1,4626021;0,2354509;0,1714424;2443-09-01
"5266";10;2443;32941,109375;1,1947062;2,8064187;0,6402957;1,4626021;0,2354509;0,1714424;2443-10-01
"5267";11;2443;32943,921875;1,1947124;2,8064249;0,6402969;1,4626087;0,2354513;0,1714516;2443-11-01
"5268";12;2443;32946,71875;1,1947178;2,8064902;0,640298;1,4626135;0,2354518;0,1714524;2443-12-01
"5269";1;2444;32949,40625;1,1947232;2,806495;0,6402991;1,4626184;0,2354521;0,1714612;2444-01-01
"5270";2;2444;32952,0703125;1,1947284;2,8065562;0,6403002;1,4626218;0,2354525;0,1714619;2444-02-01
"5271";3;2444;32980,984375;1,1955744;2,8068562;0,6404077;1,4627696;0,235492;0,1714981;2444-03-01
"5272";4;2444;33048,0546875;1,1973035;2,8084855;0,6410212;1,4635142;0,235716;0,1715732;2444-04-01
"5273";5;2444;33255,453125;1,2038782;2,8168428;0,6463226;1,4695805;0,2368704;0,171852;2444-05-01
"5274";6;2444;33349,4257812;1,2067742;2,8177063;0,6474616;1,4709923;0,23729;0,1720026;2444-06-01
"5275";7;2444;33456,921875;1,2114311;2,8186052;0,6486802;1,4725351;0,2377483;0,1722066;2444-07-01
"5276";8;2444;33524,8789062;1,2121079;2,8192871;0,649511;1,4735653;0,2380006;0,1723254;2444-08-01
"5277";9;2444;33524,8789062;1,2121079;2,8192871;0,649511;1,4735653;0,2380006;0,1723254;2444-09-01
"5278";10;2444;33524,8789062;1,2121079;2,8192871;0,649511;1,4735653;0,2380006;0,1723254;2444-10-01
"5279";11;2444;33527,5742188;1,2121135;2,8192925;0,6495122;1,4735709;0,238001;0,1723344;2444-11-01
"5280";12;2444;33530,2578125;1,2121187;2,8193567;0,6495132;1,473575;0,2380014;0,1723351;2444-12-01
"5281";1;2445;33532,828125;1,2121236;2,8193612;0,6495143;1,4735794;0,2380018;0,1723437;2445-01-01
"5282";2;2445;33535,3710938;1,2121288;2,8194215;0,6495152;1,4735824;0,2380021;0,1723444;2445-02-01
"5283";3;2445;33564,2226562;1,2131032;2,8197093;0,6496183;1,4737233;0,2380403;0,1723796;2445-03-01
"5284";4;2445;33626,8320312;1,214587;2,8212247;0,6501911;1,4744142;0,2382489;0,17245;2445-04-01
"5285";5;2445;33825,5;1,2209842;2,8281541;0,6551833;1,4801173;0,2394165;0,1727147;2445-05-01
"5286";6;2445;33918,4023438;1,2241781;2,8290555;0,656269;1,4814624;0,239819;0,1728595;2445-06-01
"5287";7;2445;34022,0117188;1,2287523;2,8299036;0,6574203;1,4829165;0,2402531;0,1730546;2445-07-01
"5288";8;2445;34086,2929688;1,2293532;2,8305357;0,6581996;1,483878;0,240511;0,1731651;2445-08-01
"5289";9;2445;34086,2929688;1,2293532;2,8305357;0,6581996;1,483878;0,240511;0,1731651;2445-09-01
"5290";10;2445;34086,2929688;1,2293532;2,8305357;0,6581996;1,483878;0,240511;0,1731651;2445-10-01
"5291";11;2445;34088,8710938;1,2293586;2,8305407;0,6582006;1,4838827;0,2405114;0,1731739;2445-11-01
"5292";12;2445;34091,4375;1,2293636;2,8306034;0,6582017;1,4838864;0,2405118;0,1731746;2445-12-01
"5293";1;2446;34093,890625;1,229368;2,8306079;0,6582026;1,4838899;0,2405121;0,173183;2446-01-01
"5294";2;2446;34096,3242188;1,2293727;2,8306675;0,6582036;1,4838927;0,2405125;0,1731837;2446-02-01
"5295";3;2446;34125,5703125;1,2305247;2,8309467;0,658303;1,4840271;0,2405497;0,1732176;2446-03-01
"5296";4;2446;34187,1015625;1,2321904;2,8323925;0,658848;1,4846836;0,2407494;0,1732844;2446-04-01
"5297";5;2446;34382,4921875;1,2390726;2,8377993;0,6636123;1,4901311;0,2418382;0,1735354;2446-05-01
"5298";6;2446;34469,171875;1,2418828;2,8385839;0,6646277;1,4913875;0,2422138;0,1736699;2446-06-01
"5299";7;2446;34568,9414062;1,2463564;2,8393888;0,6657174;1,4927677;0,2426257;0,1738529;2446-07-01
"5300";8;2446;34630,0625;1,2469451;2,8399842;0,6664512;1,4936742;0,2428654;0,1739562;2446-08-01
"5301";9;2446;34630,0625;1,2469451;2,8399842;0,6664512;1,4936742;0,2428654;0,1739562;2446-09-01
"5302";10;2446;34630,0625;1,2469451;2,8399842;0,6664512;1,4936742;0,2428654;0,1739562;2446-10-01
"5303";11;2446;34632,53125;1,2469501;2,8399894;0,6664522;1,4936785;0,2428658;0,1739649;2446-11-01
"5304";12;2446;34634,9804688;1,2469549;2,8400514;0,6664532;1,4936816;0,2428661;0,1739655;2446-12-01
"5305";1;2447;34637,3125;1,2469592;2,8401129;0,6664541;1,4936846;0,2428665;0,1739662;2447-01-01
"5306";2;2447;34639,6289062;1,2469636;2,8401711;0,666455;1,4936874;0,2428668;0,1739668;2447-02-01
"5307";3;2447;34664,8476562;1,2477428;2,84042;0,6665447;1,4938056;0,2428999;0,1739973;2447-03-01
"5308";4;2447;34723,2734375;1,249348;2,8417714;0,6670555;1,4944183;0,2430873;0,1740598;2447-04-01
"5309";5;2447;34905,0039062;1,2554606;2,8491874;0,6714848;1,4994689;0,2440874;0,1742927;2447-05-01
"5310";6;2447;34987,2539062;1,2581503;2,849932;0,6724344;1,5006397;0,244439;0,1744183;2447-06-01
"5311";7;2447;35082,5351562;1,2624866;2,8506844;0,6734563;1,5019277;0,2448261;0,1745899;2447-07-01
"5312";8;2447;35140,375;1,2630552;2,8512375;0,6741418;1,502772;0,2450488;0,1746864;2447-08-01
"5313";9;2447;35140,375;1,2630552;2,8512375;0,6741418;1,502772;0,2450488;0,1746864;2447-09-01
"5314";10;2447;35140,375;1,2630552;2,8512375;0,6741418;1,502772;0,2450488;0,1746864;2447-10-01
"5315";11;2447;35142,7226562;1,2630596;2,8512423;0,6741427;1,5027757;0,2450491;0,1746948;2447-11-01
"5316";12;2447;35145,0507812;1,2630639;2,8513029;0,6741436;1,5027783;0,2450495;0,1746955;2447-12-01
"5317";1;2448;35147,3828125;1,2630683;2,8513634;0,6741445;1,5027809;0,2450498;0,1746961;2448-01-01
"5318";2;2448;35149,6835938;1,2630727;2,8513675;0,6741454;1,5028161;0,2450501;0,1746967;2448-02-01
"5319";3;2448;35175,9804688;1,2639813;2,8516195;0,6742359;1,502934;0,2450838;0,1747274;2448-03-01
"5320";4;2448;35232,75;1,2653676;2,852942;0,6747376;1,5035318;0,2452669;0,1747886;2448-04-01
"5321";5;2448;35413,7734375;1,2713476;2,8594229;0,6791204;1,5085157;0,24626;0,175018;2448-05-01
"5322";6;2448;35498,53125;1,2743332;2,8602338;0,6800726;1,5096159;0,2466142;0,1751434;2448-06-01
"5323";7;2448;35593,7382812;1,2786298;2,8609772;0,6810855;1,5102699;0,2469978;0,1753127;2448-07-01
"5324";8;2448;35651,5429688;1,2791896;2,8615236;0,6817656;1,5107073;0,2472179;0,1754081;2448-08-01
"5325";9;2448;35651,5429688;1,2791896;2,8615236;0,6817656;1,5107073;0,2472179;0,1754081;2448-09-01
"5326";10;2448;35651,5429688;1,2791896;2,8615236;0,6817656;1,5107073;0,2472179;0,1754081;2448-10-01
"5327";11;2448;35653,8867188;1,2791942;2,8615279;0,6817665;1,5107105;0,2472183;0,1754164;2448-11-01
"5328";12;2448;35656,2148438;1,2791985;2,861588;0,6817673;1,5107131;0,2472186;0,175417;2448-12-01
"5329";1;2449;35658,3125;1,2792022;2,8616459;0,6817681;1,5107157;0,2472189;0,1754175;2449-01-01
"5330";2;2449;35660,3710938;1,279206;2,8616495;0,6817689;1,5107489;0,2472192;0,1754181;2449-02-01
"5331";3;2449;35685,53125;1,2802439;2,8618765;0,6818504;1,510855;0,2472499;0,1754459;2449-03-01
"5332";4;2449;35738,1054688;1,281765;2,8630481;0,6822952;1,5113862;0,2474136;0,1755003;2449-04-01
"5333";5;2449;35906,3476562;1,2880529;2,867933;0,6862006;1,5141968;0,2482985;0,1757053;2449-05-01
"5334";6;2449;35980,75;1,2906159;2,8685975;0,6870304;1,5146884;0,248607;0,1758148;2449-06-01
"5335";7;2449;36067,5742188;1,2947227;2,8692636;0,6879268;1,5152782;0,2489483;0,1759647;2449-07-01
"5336";8;2449;36118,953125;1,2952592;2,8697464;0,6885214;1,5156662;0,2491408;0,1760482;2449-08-01
"5337";9;2449;36118,953125;1,2952592;2,8697464;0,6885214;1,5156662;0,2491408;0,1760482;2449-09-01
"5338";10;2449;36118,953125;1,2952592;2,8697464;0,6885214;1,5156662;0,2491408;0,1760482;2449-10-01
"5339";11;2449;36121,0625;1,2952632;2,8697507;0,6885222;1,515669;0,2491411;0,1760562;2449-11-01
"5340";12;2449;36123,15625;1,2952671;2,8698077;0,6885229;1,5156714;0,2491414;0,1760568;2449-12-01
"5341";1;2450;36125,1171875;1,2952706;2,8698635;0,6885237;1,5156735;0,2491416;0,1760572;2450-01-01
"5342";2;2450;36127,0507812;1,295274;2,8698668;0,6885244;1,5157055;0,2491419;0,1760577;2450-02-01
"5343";3;2450;36148,3632812;1,2959733;2,8700657;0,6885967;1,5157989;0,2491687;0,1760824;2450-03-01
"5344";4;2450;36197,6640625;1,2974209;2,8711436;0,6890085;1,5162901;0,2493204;0,176133;2450-04-01
"5345";5;2450;36351,84375;1,3029348;2,877635;0,692592;1,5190912;0,2501289;0,176322;2450-05-01
"5346";6;2450;36421,5546875;1,3053588;2,8782599;0,6933584;1,5195391;0,250414;0,1764238;2450-06-01
"5347";7;2450;36503,4257812;1,3092951;2,8788805;0,6941891;1,5200822;0,2507309;0,1765637;2450-07-01
"5348";8;2450;36551,4804688;1,3098077;2,8793268;0,694738;1,5204391;0,2509139;0,1766413;2450-08-01
"5349";9;2450;36551,4804688;1,3098077;2,8793268;0,694738;1,5204391;0,2509139;0,1766413;2450-09-01
"5350";10;2450;36551,4804688;1,3098077;2,8793268;0,694738;1,5204391;0,2509139;0,1766413;2450-10-01
"5351";11;2450;36553,4570312;1,3098112;2,8793304;0,6947387;1,5204419;0,2509142;0,1766489;2450-11-01
"5352";12;2450;36555,4179688;1,3098149;2,8793855;0,6947394;1,5204439;0,2509145;0,1766494;2450-12-01
"5353";1;2451;36557,4921875;1,3098186;2,8794408;0,6947401;1,5204463;0,2509148;0,1766499;2451-01-01
"5354";2;2451;36559,5351562;1,3098223;2,8794439;0,6947409;1,5204774;0,250915;0,1766505;2451-02-01
"5355";3;2451;36582,9375;1,3106397;2,879658;0,6948187;1,5205781;0,250944;0,176677;2451-03-01
"5356";4;2451;36633,4023438;1,3118936;2,8807817;0,6952497;1,5210899;0,2511016;0,1767297;2451-04-01
"5357";5;2451;36794,7851562;1,3173114;2,8868146;0,6990239;1,5240541;0,2519509;0,1769275;2451-05-01
"5358";6;2451;36870,4101562;1,3200173;2,8875346;0,6998428;1,5245353;0,2522561;0,1770355;2451-06-01
"5359";7;2451;36955,8203125;1,3239359;2,8881824;0,7007161;1,5251013;0,2525876;0,1771815;2451-07-01
"5360";8;2451;37006,984375;1,3244435;2,888654;0,7012992;1,5254775;0,2527758;0,1772635;2451-08-01
"5361";9;2451;37006,984375;1,3244435;2,888654;0,7012992;1,5254775;0,2527758;0,1772635;2451-09-01
"5362";10;2451;37006,984375;1,3244435;2,888654;0,7012992;1,5254775;0,2527758;0,1772635;2451-10-01
"5363";11;2451;37009,0703125;1,3244474;2,8886578;0,7012998;1,5254803;0,2527762;0,1772711;2451-11-01
"5364";12;2451;37011,140625;1,3244513;2,8887124;0,7013006;1,5254825;0,2527764;0,1772716;2451-12-01
"5365";1;2452;37012,9921875;1,3244544;2,8887672;0,7013013;1,5254846;0,2527767;0,1772721;2452-01-01
"5366";2;2452;37014,8085938;1,3244576;2,8887703;0,7013019;1,525516;0,2527769;0,1772725;2452-02-01
"5367";3;2452;37037,1679688;1,325413;2,8889637;0,7013718;1,5256068;0,2528033;0,1772964;2452-03-01
"5368";4;2452;37083,6796875;1,3268285;2,8899591;0,7017522;1,5260605;0,2529438;0,1773428;2452-04-01
"5369";5;2452;37233,421875;1,332685;2,89446;0,7051031;1,528435;0,2537001;0,1775183;2452-05-01
"5370";6;2452;37299,4882812;1,3350693;2,8950443;0,7058132;1,5288525;0,2539653;0,1776118;2452-06-01
"5371";7;2452;37377,4960938;1,3389179;2,8956218;0,7065851;1,5293609;0,2542609;0,1777404;2452-07-01
"5372";8;2452;37422,375;1,3394181;2,8960328;0,7070907;1,5296907;0,2544211;0,1778113;2452-08-01
"5373";9;2452;37422,375;1,3394181;2,8960328;0,7070907;1,5296907;0,2544211;0,1778113;2452-09-01
"5374";10;2452;37422,375;1,3394181;2,8960328;0,7070907;1,5296907;0,2544211;0,1778113;2452-10-01
"5375";11;2452;37424,2382812;1,3394216;2,8960361;0,7070913;1,5296931;0,2544214;0,1778188;2452-11-01
"5376";12;2452;37426,078125;1,339425;2,89609;0,7070919;1,529695;0,2544216;0,1778193;2452-12-01
"5377";1;2453;37427,921875;1,3394281;2,8961439;0,7070926;1,5296971;0,2544219;0,1778197;2453-01-01
"5378";2;2453;37429,7304688;1,3394314;2,8961463;0,7070932;1,5297272;0,2544221;0,1778202;2453-02-01
"5379";3;2453;37449,671875;1,3400867;2,8963277;0,7071593;1,5298126;0,2544467;0,1778427;2453-03-01
"5380";4;2453;37495,84375;1,3414531;2,8973107;0,707536;1,530261;0,2545856;0,1778888;2453-04-01
"5381";5;2453;37640,5039062;1,3466562;2,9034708;0,7108177;1,5327747;0,2553166;0,1780607;2453-05-01
"5382";6;2453;37705,8828125;1,348943;2,9040537;0,7115186;1,5331802;0,2555779;0,1781532;2453-06-01
"5383";7;2453;37783,1875;1,352684;2,9046228;0,7122806;1,5336747;0,2558692;0,1782804;2453-07-01
"5384";8;2453;37827,9609375;1,353169;2,9050286;0,7127815;1,5339991;0,2560292;0,1783508;2453-08-01
"5385";9;2453;37827,9609375;1,353169;2,9050286;0,7127815;1,5339991;0,2560292;0,1783508;2453-09-01
"5386";10;2453;37827,9609375;1,353169;2,9050286;0,7127815;1,5339991;0,2560292;0,1783508;2453-10-01
"5387";11;2453;37829,8203125;1,3531724;2,9050319;0,7127822;1,5340015;0,2560295;0,1783582;2453-11-01
"5388";12;2453;37831,65625;1,3531758;2,9050851;0,7127829;1,5340035;0,2560297;0,1783586;2453-12-01
"5389";1;2454;37833,5;1,3531789;2,9051392;0,7127835;1,5340055;0,25603;0,1783591;2454-01-01
"5390";2;2454;37835,3125;1,3531823;2,9051421;0,7127841;1,5340358;0,2560302;0,1783595;2454-02-01
"5391";3;2454;37856,2421875;1,3539588;2,9053276;0,7128515;1,5341231;0,2560554;0,1783824;2454-03-01
"5392";4;2454;37901,0273438;1,3551577;2,906296;0,7132235;1,5345646;0,256192;0,1784277;2454-04-01
"5393";5;2454;38045,5;1,3603444;2,9117091;0,7164943;1,5370845;0,2569167;0,178598;2454-05-01
"5394";6;2454;38113,359375;1,3629373;2,912344;0,7172041;1,5374982;0,2571827;0,1786911;2454-06-01
"5395";7;2454;38190,9335938;1,3667158;2,91291;0,717966;1,5379888;0,2574742;0,1788175;2454-07-01
"5396";8;2454;38235,7226562;1,3672036;2,9133129;0,7184661;1,5383099;0,2576327;0,1788874;2454-08-01
"5397";9;2454;38235,7226562;1,3672036;2,9133129;0,7184661;1,5383099;0,2576327;0,1788874;2454-09-01
"5398";10;2454;38235,7226562;1,3672036;2,9133129;0,7184661;1,5383099;0,2576327;0,1788874;2454-10-01
"5399";11;2454;38237,5820312;1,3672071;2,9133162;0,7184667;1,5383124;0,2576329;0,1788948;2454-11-01
"5400";12;2454;38239,4179688;1,3672103;2,9133689;0,7184674;1,5383145;0,2576332;0,1788953;2454-12-01
"5401";1;2455;38241,140625;1,3672132;2,9134209;0,718468;1,5383164;0,2576334;0,1788957;2455-01-01
"5402";2;2455;38242,8320312;1,3672162;2,913424;0,7184685;1,5383459;0,2576336;0,1788961;2455-02-01
"5403";3;2455;38263,578125;1,368102;2,9135985;0,718532;1,5384284;0,2576576;0,1789178;2455-03-01
"5404";4;2455;38306,7890625;1,3694293;2,9144976;0,7188777;1,5388402;0,2577854;0,17896;2455-04-01
"5405";5;2455;38446,2070312;1,3749255;2,9188013;0,7219276;1,5409757;0,2584599;0,1791192;2455-05-01
"5406";6;2455;38507,65625;1,3771604;2,9193416;0,7225729;1,5413537;0,2587011;0,179204;2455-06-01
"5407";7;2455;38580,625;1,3807939;2,9198699;0,7232763;1,5418155;0,258971;0,1793208;2455-07-01
"5408";8;2455;38622,15625;1,3812647;2,9202433;0,7237349;1,5421146;0,2591163;0,179385;2455-08-01
"5409";9;2455;38,6216621;0,0013812;0,0029202;0,0007237;0,0015421;0,0002591;0,0001794;2455-09-01
"5410";10;2455;38,6216621;0,0013812;0,0029202;0,0007237;0,0015421;0,0002591;0,0001794;2455-10-01
"5411";11;2455;97,7401276;0,0075615;0,0218267;0,002134;0,0194405;0,0010024;0,0012371;2455-11-01
"5412";12;2455;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2455-12-01
"5413";1;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-01-01
"5414";2;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-02-01
"5415";3;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-03-01
"5416";4;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-04-01
"5417";5;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-05-01
"5418";6;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-06-01
"5419";7;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-07-01
"5420";8;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-08-01
"5421";9;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-09-01
"5422";10;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-10-01
"5423";11;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-11-01
"5424";12;2456;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2456-12-01
"5425";1;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-01-01
"5426";2;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-02-01
"5427";3;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-03-01
"5428";4;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-04-01
"5429";5;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-05-01
"5430";6;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-06-01
"5431";7;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-07-01
"5432";8;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-08-01
"5433";9;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-09-01
"5434";10;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-10-01
"5435";11;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-11-01
"5436";12;2457;165,8774719;0,0202842;0,0484938;0,0048132;0,0472806;0,0024744;0,0031408;2457-12-01
"5437";1;2458;169,5757294;0,0207361;0,0505107;0,00489;0,0482404;0,0025242;0,0032032;2458-01-01
"5438";2;2458;169,7955933;0,0207377;0,0507242;0,0048904;0,0483673;0,0025244;0,0032046;2458-02-01
"5439";3;2458;183,2723389;0,0211859;0,0587066;0,0050207;0,0523365;0,0025919;0,003339;2458-03-01
"5440";4;2458;228,6735535;0,0251982;0,084634;0,0060755;0,0649895;0,0031726;0,0038012;2458-04-01
"5441";5;2458;487,5506897;0,098884;0,2258198;0,0201553;0,132179;0,0120256;0,0137283;2458-05-01
"5442";6;2458;605,8945312;0,143538;0,2903619;0,0277228;0,1628942;0,0169398;0,0198984;2458-06-01
"5443";7;2458;724,2383423;0,1881921;0,354904;0,0352904;0,1936094;0,021854;0,0260685;2458-07-01
"5444";8;2458;827,7891846;0,2272644;0,4113783;0,041912;0,2204852;0,0261539;0,0314673;2458-08-01
"5445";9;2458;827,7891846;0,2272644;0,4113783;0,041912;0,2204852;0,0261539;0,0314673;2458-09-01
"5446";10;2458;827,7891846;0,2272644;0,4113783;0,041912;0,2204852;0,0261539;0,0314673;2458-10-01
"5447";11;2458;831,4874878;0,2286599;0,4133952;0,0421485;0,2214451;0,0263074;0,0316601;2458-11-01
"5448";12;2458;835,185791;0,2300553;0,4154122;0,042385;0,2224049;0,026461;0,0318529;2458-12-01
"5449";1;2459;835,3027344;0,2300574;0,4155723;0,042385;0,2225071;0,026461;0,0318534;2459-01-01
"5450";2;2459;835,4172363;0,2300577;0,4157312;0,0423851;0,2226087;0,0264611;0,0318536;2459-02-01
"5451";3;2459;838,7869873;0,2300937;0,4184733;0,0423957;0,2241574;0,0264657;0,03188;2459-03-01
"5452";4;2459;848,3352051;0,2303278;0,425812;0,0424636;0,2282241;0,0264962;0,0319591;2459-04-01
"5453";5;2459;989,9041748;0,2370317;0,5061769;0,0443636;0,2673199;0,0275186;0,0334049;2459-05-01
"5454";6;2459;1042,5786133;0,2391136;0,5276009;0,0449621;0,2823082;0,0278346;0,0339371;2459-06-01
"5455";7;2459;1117,8892822;0,2431951;0,5566174;0,0461039;0,3027176;0,0284573;0,0347113;2459-07-01
"5456";8;2459;1219,4431152;0,2513388;0,610563;0,048269;0,3291151;0,0296831;0,0357697;2459-08-01
"5457";9;2459;1219,4431152;0,2513388;0,610563;0,048269;0,3291151;0,0296831;0,0357697;2459-09-01
"5458";10;2459;1219,4431152;0,2513388;0,610563;0,048269;0,3291151;0,0296831;0,0357697;2459-10-01
"5459";11;2459;1220,088623;0,2513505;0,6109972;0,0482724;0,3293439;0,0296848;0,0357757;2459-11-01
"5460";12;2459;1220,8122559;0,2513649;0,6114718;0,0482767;0,3295913;0,0296868;0,0357824;2459-12-01
"5461";1;2460;1220,9259033;0,2513652;0,6115762;0,0482767;0,3296927;0,0296868;0,0357827;2460-01-01
